url,domain,title,language,status_code,source,category,notes,checked_at
https://jiyanpress.com/,jiyanpress.com,,UNK,,known_media,news_media,Jiyan Press,2026-02-12T14:52:50Z
https://jiyanstore.com,jiyanstore.com,Jiyan LLC | Smart Living Solutions – Enhancing Lives with Modern & Trusted Products,EN,200,variation,ecommerce,SSL warning,2026-02-12 15:16:15
https://jiyantech.com,jiyantech.com,JiyanTech,EN,200,variation,technology,,2026-02-12 15:16:16
https://journal.lfu.edu.krd,journal.lfu.edu.krd,Index of /,UNK,200,discovered,discovered,,2026-02-12 14:58:35
https://journals.cihanuniversity.edu.iq,journals.cihanuniversity.edu.iq,Portal of Cihan University-Erbil Scientific Journals,EN,200,crawl,education,,2026-02-12 15:16:16
https://journals.epu.edu.iq,journals.epu.edu.iq,Mitanni Journal of Humanitarian Sciences,EN,200,crawl,education,,2026-02-12 15:06:01
https://journals.soran.edu.iq,journals.soran.edu.iq,Twejer Journal,EN,200,crawl,education,,2026-02-12 15:06:01
https://journals.tiu.edu.iq,journals.tiu.edu.iq,Home - TIU JOURNALS,EN,200,crawl,education,,2026-02-12 15:06:02
https://journals.uhd.edu.iq,journals.uhd.edu.iq,Portal of UHD Academic Journals,EN,200,crawl,education,,2026-02-12 15:06:02
https://jwan.org,jwan.org,,UNK,200,discovered,discovered,,2026-02-12 14:58:35
https://jwanpress.com/,jwanpress.com,,UNK,,known_media,news_media,Jwan Press,2026-02-12T14:52:51Z
https://kalar.com,kalar.com,,EN,200,variation,general,,2026-02-12 15:06:02
https://kamyaran.com,kamyaran.com,kamyaran.com,EN,200,variation,general,,2026-02-12 15:06:02
https://kangavar.com,kangavar.com,kangavar.com,EN,200,variation,general,SSL warning,2026-02-12 15:16:16
https://kanipedia.org/,kanipedia.org,,UNK,,cultural,cultural,Kanipedia,2026-02-12T14:53:19Z
https://kaniyanews.com/,kaniyanews.com,,UNK,,religious,religious,Kaniya News,2026-02-12T14:53:21Z
https://karliova.com,karliova.com,Karliova.com is for sale | HugeDomains,EN,200,variation,general,SSL warning,2026-02-12 15:16:16
https://karwan.tv/,karwan.tv,kurdish TV channels live streaming -www.Karwan.TV,EN,200,tv_channels,tv_channels,Karwan TV,2026-02-12T14:53:07Z
https://kawapress.com,kawapress.com,知らぬが仏の座 – ケチ男の世渡りライフハック,TR,200,variation,news_media,,2026-02-12 15:06:02
https://kayapinar.com,kayapinar.com,,UNK,200,variation,general,,2026-02-12 15:16:16
https://kck-info.com/,kck-info.com,Just a moment...,EN,403,political_parties,political_parties,KCK info,2026-02-12T14:53:12Z
https://kdp.info/,kdp.info,,UNK,,political_parties,political_parties,Kurdistan Democratic Party,2026-02-12T14:53:09Z
https://kdppress.org,kdppress.org,Kurdistan Democratic Party of Iran,UNK,200,discovered,discovered,,2026-02-12 14:58:35
https://kdsp.org/,kdsp.org,,UNK,200,political_parties,political_parties,Kurdistan Democratic Solution Party,2026-02-12T14:53:10Z
https://kerkuk-kurdistan.com,kerkuk-kurdistan.com,,UNK,200,discovered,discovered,,2026-02-12 14:58:35
https://kerkuk.info,kerkuk.info,TÃ¼rkmen Kerkuk,UNK,200,variation,general,,2026-02-12 15:06:02
https://kerkuk.net,kerkuk.net,M98 คาสิโนออนไลน์ สล็อต บาคาร่า แทงบอล | Kerkuk Gaming Oasis,UNK,200,variation,general,,2026-02-12 15:06:03
https://kermanshah.com,kermanshah.com,kermanshah.com,EN,200,variation,general,,2026-02-12 15:06:03
https://khakpress.com/,khakpress.com,,UNK,,known_media,news_media,Khak Press,2026-02-12T14:52:51Z
https://khrp.org/,khrp.org,KHRP | Kurdish Human Rights Project,"EN, KMR",200,cultural,cultural,Kurdish Human Rights Project,2026-02-12T14:53:19Z
https://kirkuk.com,kirkuk.com,,UNK,200,variation,general,,2026-02-12 15:06:03
https://kirkuk.krd,kirkuk.krd,kirkuk.krd — Premium Domain for Sale,EN,200,discovered,discovered,,2026-02-12 14:58:35
https://kirkuk.org,kirkuk.org,Kirkuk.org - For Sale,EN,200,discovered,discovered,,2026-02-12 14:58:35
https://kirkuknow.com/,kirkuknow.com,كه‌ركوك ناو,CKB,200,known_media,news_media,Kirkuk-focused news,2026-02-12T14:52:50Z
https://kirkukpost.com,kirkukpost.com,Kirkuk Post,EN,200,variation,general,,2026-02-12 15:06:03
https://kirkukpost.net,kirkukpost.net,Kirkuk Post – Media Network,CKB/AR,200,variation,general,,2026-02-12 15:06:03
https://kiziltepe.net,kiziltepe.net,,UNK,200,variation,general,,2026-02-12 15:16:16
https://kmewo.com/,kmewo.com,,UNK,,diaspora,diaspora,KMEWO Kurdish women,2026-02-12T14:53:27Z
https://knnc.net/,knnc.net,,UNK,,known_media,news_media,KNN news channel,2026-02-12T14:52:50Z
https://knowledge.edu.krd/,knowledge.edu.krd,,UNK,,universities,education,Knowledge University,2026-02-12T14:53:15Z
https://knu.edu.iq/,knu.edu.iq,Just a moment...,EN,403,universities,education,Kurdistan National University,2026-02-12T14:53:15Z
https://kobane.com/,kobane.com,,UNK,200,diaspora,diaspora,Kobane community,2026-02-12T14:53:25Z
https://kobani.com,kobani.com,,UNK,200,variation,general,,2026-02-12 15:06:03
https://kobani.net,kobani.net,صوت شباب كردستان,AR,200,variation,general,,2026-02-12 15:06:03
https://kobani.org,kobani.org,صوت شباب كردستان,AR,200,variation,general,,2026-02-12 15:06:03
https://kobanikurd.com,kobanikurd.com,WIKISLOT: Situs Slot Online Yang Menyediakan Game Slot Gacor Dengan RTP 99%,TR,200,variation,general,,2026-02-12 15:06:03
https://kohrw.org/,kohrw.org,KOHRW,EN,200,ngo,ngo,Kurdistan Organization for Human Rights Watch,2026-02-12T14:53:27Z
https://komal.com,komal.com,"Komal •  Business Strategist, Interviewer, Resilience Educator & Impact Investor",UNK,200,variation,general,SSL warning,2026-02-12 15:16:16
https://komal.me,komal.me,,UNK,200,variation,general,,2026-02-12 15:16:16
https://komal.org/,komal.org,,UNK,200,political_parties,political_parties,Kurdistan Islamic Group,2026-02-12T14:53:09Z
https://komal.tv,komal.tv,,UNK,200,variation,tv_radio,SSL warning,2026-02-12 15:16:16
https://komal.xyz,komal.xyz,Komal.xyz for sale | Spaceship.com,EN,200,variation,general,,2026-02-12 15:16:17
https://komala.com,komala.com,دەستپێک - Komala Party of Iranian Kurdistan,CKB,200,variation,political,,2026-02-12 15:16:17
https://komala.info,komala.info,,UNK,200,variation,political,,2026-02-12 15:16:17
https://komala.me,komala.me,Komala.Me,EN,200,variation,political,,2026-02-12 15:16:17
https://komala.org/,komala.org,پێگەی فەرمی حیزبی کۆمەڵە,CKB,200,political_parties,political_parties,Komala Party,2026-02-12T14:53:10Z
https://komalacenter.com,komalacenter.com,Komala,EN,200,variation,political,SSL warning,2026-02-12 15:16:17
https://komalahub.com,komalahub.com,Komala Hub – Le Marketing au coeur de votre activité,EN/TR/KMR,200,variation,political,SSL warning,2026-02-12 15:16:17
https://komalanews.com,komalanews.com,komalanews.com - Tajam & Terpecaya,TR,200,variation,news_media,,2026-02-12 15:16:17
https://komalhealth.com,komalhealth.com,Komal Health Care Pvt Ltd in  Mumbai,EN,200,variation,health,,2026-02-12 15:16:17
https://komalmusic.com,komalmusic.com,,EN,200,variation,culture_arts,,2026-02-12 15:16:18
https://komalmusic.net,komalmusic.net,komalmusic,EN,200,variation,culture_arts,,2026-02-12 15:16:18
https://komalnet.com,komalnet.com,,UNK,200,variation,general,,2026-02-12 15:16:19
https://komalnews.org,komalnews.org,,UNK,200,variation,news_media,,2026-02-12 15:16:19
https://komaltech.com,komaltech.com,Your domain is suspended,UNK,200,variation,technology,,2026-02-12 15:16:19
https://komaltravel.com,komaltravel.com,Komal Travel,EN,200,variation,tourism,,2026-02-12 15:16:19
https://komar.edu.iq/,komar.edu.iq,KUST,EN,200,universities,education,Komar University,2026-02-12T14:53:15Z
https://komela.org,komela.org,,EN,200,discovered,discovered,,2026-02-12 14:58:35
https://komelakurdistan.org/,komelakurdistan.org,,UNK,,political_parties,political_parties,Komala Party of Iranian Kurdistan,2026-02-12T14:53:10Z
https://komkar.com,komkar.com,Komkar.com is for sale | HugeDomains,EN,200,discovered,discovered,,2026-02-12 14:58:35
https://kongrakurdistan.net/,kongrakurdistan.net,503 Service Temporarily Unavailable,KMR,503,political_parties,political_parties,Kongra Kurdistan,2026-02-12T14:53:12Z
https://koord.com/,koord.com,KOORD.com - Link to Kurdish websites,KMR,200,cultural,cultural,Koord.com,2026-02-12T14:53:20Z
https://kordestan.com,kordestan.com,Personal Website for Majed Mirzaie,EN,200,discovered,discovered,,2026-02-12 14:58:35
https://korek.com,korek.com,The Micheal & Ina Korek Foundation,UNK,200,variation,general,,2026-02-12 15:16:20
https://korek.org,korek.org,The Micheal & Ina Korek Foundation,UNK,200,discovered,discovered,,2026-02-12 14:58:35
https://korekgroup.com,korekgroup.com,Coming Soon,UNK,200,variation,general,,2026-02-12 15:16:20
https://korekmusic.com,korekmusic.com,,UNK,200,variation,culture_arts,,2026-02-12 15:16:21
https://koreksat.tv/,koreksat.tv,,UNK,,tv_channels,tv_channels,Korek Sat TV,2026-02-12T14:53:06Z
https://koreksport.com,koreksport.com,,UNK,200,variation,sports,,2026-02-12 15:16:21
https://korektv.com,korektv.com,KorekTv.com is for sale | HugeDomains,EN,200,variation,tv_radio,,2026-02-12 15:16:21
https://koyauniversity.org/,koyauniversity.org,Home | Koya University,"CKB, EN",200,universities,education,Koya University,2026-02-12T14:53:15Z
https://krg.org/,krg.org,,UNK,,government,government,KRG international site,2026-02-12T14:53:07Z
https://krmanj.org/,krmanj.org,,UNK,,cultural,cultural,Krmanj.org Kurmanji resources,2026-02-12T14:53:18Z
https://krso.gov.krd/,krso.gov.krd,ده‌سته‌ى ئامارى هه‌رێمى كوردستان,CKB,200,government,government,Kurdistan Region Statistics Office,2026-02-12T14:53:08Z
https://ku.wikipedia.org/,ku.wikipedia.org,Wîkîpediya,KMR,200,cultural,cultural,Wikipedia Kurmanji Kurdish,2026-02-12T14:53:16Z
https://ku.wiktionary.org/,ku.wiktionary.org,Wîkîferheng,KMR,200,cultural,cultural,Wiktionary Kurmanji Kurdish,2026-02-12T14:53:16Z
https://kulp.net,kulp.net,,UNK,200,variation,general,,2026-02-12 15:16:21
https://kulp.org,kulp.org,,UNK,CONN_ERR,variation,general,,2026-02-12 15:16:21
https://kurd.cc/,kurd.cc,,UNK,,cultural,cultural,Kurd.cc,2026-02-12T14:53:16Z
https://kurd.info,kurd.info,KURD INFO,EN,200,discovered,discovered,,2026-02-12 14:58:35
https://kurd.io/,kurd.io,,UNK,200,tech,technology,Kurd.io tech platform,2026-02-12T14:53:29Z
https://kurd.land,kurd.land,KURD.LAND – Digital Platforms For NATION-BUILDING Infrastructure & KURDISTAN State,EN,200,crawl,general,,2026-02-12 15:06:03
https://kurd.me,kurd.me,,UNK,200,discovered,discovered,,2026-02-12 14:58:35
https://kurd.news,kurd.news,,UNK,200,discovered,discovered,,2026-02-12 14:58:35
https://kurd.org/,kurd.org,"For Kurds, By Kurds. - Since 1996",EN,200,cultural,cultural,Kurd.org,2026-02-12T14:53:19Z
https://kurd.site,kurd.site,joint control,AR,200,variation,general,,2026-02-12 15:16:22
https://kurd.store/,kurd.store,,UNK,200,ecommerce,ecommerce,Kurd Store,2026-02-12T14:53:23Z
https://kurd.xyz,kurd.xyz,,UNK,200,variation,general,,2026-02-12 15:06:03
https://kurd1.com,kurd1.com,Kurd1 TV - Televîzyona kurdî ya serbixwe,KMR,200,discovered,discovered,,2026-02-12 14:58:36
https://kurd1.tv/,kurd1.tv,,UNK,,tv_channels,tv_channels,Kurd1 TV,2026-02-12T14:53:06Z
https://kurd1fm.com/,kurd1fm.com,,UNK,,radio_stations,radio,Kurd1 FM,2026-02-12T14:53:07Z
https://kurd24.net,kurd24.net,Kurd24,CKB,200,discovered,discovered,,2026-02-12 14:58:36
https://kurdane.com,kurdane.com,Radio Website Kurdane – Radio Website Kurdane,FA,200,crawl,general,,2026-02-12 15:06:04
https://kurdbazar.com,kurdbazar.com,KurdBazar.com is for sale | HugeDomains,EN,200,discovered,discovered,,2026-02-12 14:58:36
https://kurdblogger.com/,kurdblogger.com,KurdBlogger.com is for sale | HugeDomains,EN,200,blogs,blogs,Kurd Blogger,2026-02-12T14:53:29Z
https://kurdch.tv,kurdch.tv,Kurdch,CKB/EN,200,discovered,discovered,,2026-02-12 14:58:36
https://kurdchannel.tv/,kurdchannel.tv,,UNK,,tv_channels,tv_channels,Kurd Channel TV,2026-02-12T14:53:07Z
https://kurdcinama.com,kurdcinama.com,کوردسینەما | Kurd Cinema,CKB/KMR,200,discovered,discovered,,2026-02-12 14:58:36
https://kurddaily.com,kurddaily.com,KurdDaily.com - News Domains for Sale - Buy Premium Media & Journalism Domain Names | Domain for Sale. Call 888-694-6735.,EN,200,variation,general,,2026-02-12 15:06:04
https://kurddev.com/,kurddev.com,,UNK,,tech,technology,KurdDev developer community,2026-02-12T14:53:29Z
https://kurdfilm.com,kurdfilm.com,KurdFilm.com is for sale | HugeDomains,EN,200,discovered,discovered,,2026-02-12 14:58:36
https://kurdfm.com,kurdfm.com,,UNK,200,variation,tv_radio,,2026-02-12 15:06:04
https://kurdfood.com,kurdfood.com,info,UNK,200,discovered,discovered,,2026-02-12 14:58:37
https://kurdforum.com/,kurdforum.com,,UNK,,blogs,blogs,Kurd Forum,2026-02-12T14:53:29Z
https://kurdgroup.com,kurdgroup.com,kurdgroup.com - This website is for sale! - kurdgroup Resources and Information.,EN,200,variation,general,,2026-02-12 15:16:22
https://kurdhealth.com,kurdhealth.com,KurdHealth.com is for sale | HugeDomains,EN,200,discovered,discovered,,2026-02-12 14:58:37
https://kurdhub.com,kurdhub.com,,UNK,200,variation,general,,2026-02-12 15:16:22
https://kurdhub.org,kurdhub.org,lana omer,EN,200,variation,general,,2026-02-12 15:16:22
https://kurdi.com/,kurdi.com,Kurdi.com,EN,200,cultural,cultural,Kurdi.com cultural portal,2026-02-12T14:53:16Z
https://kurdi.info,kurdi.info,Kurdi.info - Kurdish Language Learning  - فێر بوونی زمانی كوردی,KMR,200,discovered,discovered,,2026-02-12 14:58:37
https://kurdi.io,kurdi.io,Ahmad El Kordi - Senior Full Stack Engineer,EN,200,discovered,discovered,,2026-02-12 14:58:37
https://kurdi.krd,kurdi.krd,پرۆژە زانستیەکانی زمان، ئەدەب و کولتووری کورد,CKB,200,discovered,discovered,SSL warning,2026-02-12 14:58:38
https://kurdi.me,kurdi.me,,UNK,200,discovered,discovered,SSL warning,2026-02-12 14:58:38
https://kurdi.net,kurdi.net,,UNK,200,discovered,discovered,,2026-02-12 14:58:38
https://kurdi.tv,kurdi.tv,Kurdi TV – Kurdî TV Zindî,KMR/EN/TR,200,discovered,discovered,,2026-02-12 14:58:38
https://kurdi.wikibase.cloud,kurdi.wikibase.cloud,Making sure you're not a bot!,EN,200,discovered,discovered,,2026-02-12 14:58:39
https://kurdi.xyz,kurdi.xyz,Kurdi.xyz for sale | Spaceship.com,EN,200,variation,general,,2026-02-12 15:06:05
https://kurdicenter.com,kurdicenter.com,خانه - کوردی سنتر,CKB/FA/HAW,200,variation,general,,2026-02-12 15:16:22
https://kurdigroup.com,kurdigroup.com,KurdiGroup.com is for sale | HugeDomains,EN,200,variation,general,SSL warning,2026-02-12 15:16:22
https://kurdihub.net,kurdihub.net,kurdihub.net,EN/KMR,200,variation,general,SSL warning,2026-02-12 15:16:23
https://kurdilit.net/,kurdilit.net,KurdîLit | KurdîLit,KMR,200,cultural,cultural,Kurdish literature,2026-02-12T14:53:20Z
https://kurdinet.com,kurdinet.com,KurdiNet,EN,200,variation,general,,2026-02-12 15:06:05
https://kurdinfo.com,kurdinfo.com,,UNK,TIMEOUT,variation,general,,2026-02-12 15:06:05
https://kurdionline.com,kurdionline.com,Anasayfa - kurdionline.com,TR,200,variation,general,,2026-02-12 15:06:06
https://kurdipedia.org/,kurdipedia.org,,UNK,,cultural,cultural,Kurdipedia encyclopedia,2026-02-12T14:53:15Z
https://kurdisch-lernen.de,kurdisch-lernen.de,Adar Schule - Kurdisch lernen,EN,200,crawl,general,,2026-02-12 15:16:23
https://kurdish.com,kurdish.com,,UNK,200,discovered,discovered,,2026-02-12 14:58:41
https://kurdish.info,kurdish.info,,UNK,200,discovered,discovered,,2026-02-12 14:58:41
https://kurdish.io,kurdish.io,"KU Studio - Share Code, Inspire Developers",KMR,200,discovered,discovered,,2026-02-12 14:58:41
https://kurdish.me,kurdish.me,,UNK,200,discovered,discovered,,2026-02-12 14:58:41
https://kurdish.net,kurdish.net,,UNK,200,discovered,discovered,,2026-02-12 14:58:41
https://kurdish.org,kurdish.org,American Kurdish Network,EN,200,discovered,discovered,,2026-02-12 14:58:42
https://kurdish.xyz,kurdish.xyz,Rumi Mamedov - Dagestan Final Boss,EN,200,variation,general,,2026-02-12 15:06:06
https://kurdishacademy.org/,kurdishacademy.org,Kurdish Academy of Language | enables the Kurdish language in new horizons,"EN, KMR",200,cultural,cultural,Kurdish Academy of Language,2026-02-12T14:53:15Z
https://kurdishcentral.org/,kurdishcentral.org,Welcome to Kurdish Central! - Kurdish Central,EN,200,cultural,cultural,Kurdish Central,2026-02-12T14:53:20Z
https://kurdishcentre.com/,kurdishcentre.com,Attention Required! | Cloudflare,EN,403,cultural,cultural,Kurdish Centre,2026-02-12T14:53:19Z
https://kurdishcinema.com/,kurdishcinema.com,,UNK,200,cultural,cultural,Kurdish cinema,2026-02-12T14:53:17Z
https://kurdishculture.com/,kurdishculture.com,,UNK,,cultural,cultural,Kurdish Culture,2026-02-12T14:53:19Z
https://kurdishdailynews.com/,kurdishdailynews.com,,UNK,,blogs,blogs,Kurdish Daily News,2026-02-12T14:53:31Z
https://kurdishfilm.com/,kurdishfilm.com,,UNK,200,cultural,cultural,Kurdish film,2026-02-12T14:53:17Z
https://kurdishfm.com,kurdishfm.com,Kurdish Radio,EN,200,variation,tv_radio,,2026-02-12 15:06:07
https://kurdishglobe.net/,kurdishglobe.net,,UNK,,known_media,news_media,Kurdish Globe,2026-02-12T14:52:50Z
https://kurdishgroup.com,kurdishgroup.com,KurdishGroup.com is for sale | HugeDomains,EN,200,variation,general,,2026-02-12 15:16:23
https://kurdishheritage.org/,kurdishheritage.org,,UNK,,cultural,cultural,Kurdish Heritage Foundation,2026-02-12T14:53:19Z
https://kurdishinstitute.be/,kurdishinstitute.be,,UNK,,diaspora,diaspora,Kurdish Institute Brussels,2026-02-12T14:53:23Z
https://kurdishinstitute.org/,kurdishinstitute.org,,UNK,503,diaspora,diaspora,Kurdish Institute,2026-02-12T14:53:26Z
https://kurdishjournalists.com/,kurdishjournalists.com,,UNK,,diaspora,diaspora,Kurdish Journalists,2026-02-12T14:53:26Z
https://kurdishlessons.com/,kurdishlessons.com,Online Kurdish Kurmanji Courses - Kurdish Kurmanji Lessons,"KMR, EN",200,cultural,cultural,Kurdish Lessons,2026-02-12T14:53:20Z
https://kurdishlobby.com/,kurdishlobby.com,,UNK,,cultural,cultural,Kurdish Lobby,2026-02-12T14:53:19Z
https://kurdishlyrics.com/,kurdishlyrics.com,,UNK,,cultural,cultural,Kurdish song lyrics,2026-02-12T14:53:16Z
https://kurdishmedia.com/,kurdishmedia.com,,UNK,503,diaspora,diaspora,Kurdish Media,2026-02-12T14:53:23Z
https://kurdishmusic.com,kurdishmusic.com,,UNK,200,variation,culture_arts,,2026-02-12 15:16:24
https://kurdishmusic.eu/,kurdishmusic.eu,,KMR,503,cultural,cultural,Kurdish music archive,2026-02-12T14:53:16Z
https://kurdishmusic.net,kurdishmusic.net,,UNK,404,variation,culture_arts,,2026-02-12 15:16:24
https://kurdishmusic.org,kurdishmusic.org,Default page,EN,200,variation,culture_arts,,2026-02-12 15:16:24
https://kurdishnews.com/,kurdishnews.com,,UNK,,diaspora,diaspora,Kurdish News,2026-02-12T14:53:26Z
https://kurdishonline.org,kurdishonline.org,Adar Schule - Kurdisch lernen,EN,200,variation,general,,2026-02-12 15:06:07
https://kurdishop.com,kurdishop.com,,UNK,200,variation,ecommerce,,2026-02-12 15:16:24
https://kurdishpeace.org/,kurdishpeace.org,,UNK,,diaspora,diaspora,Kurdish Peace,2026-02-12T14:53:27Z
https://kurdishpeople.org/,kurdishpeople.org,KurdishPeople.Org - Who are the Kurds?,"EN, KMR",200,cultural,cultural,Kurdish People,2026-02-12T14:53:20Z
https://kurdishproject.org/,kurdishproject.org,,UNK,,cultural,cultural,The Kurdish Project,2026-02-12T14:53:19Z
https://kurdishquestion.com/,kurdishquestion.com,Attention Required! | Cloudflare,EN,403,diaspora,diaspora,The Kurdish Question,2026-02-12T14:53:23Z
https://kurdishradio.com,kurdishradio.com,,UNK,200,variation,tv_radio,SSL warning,2026-02-12 15:06:07
https://kurdishradio.net,kurdishradio.net,Kurdish Radio - ڕادیۆی کوردی,CKB,200,variation,tv_radio,,2026-02-12 15:06:08
https://kurdishrights.org/,kurdishrights.org,,UNK,,cultural,cultural,Kurdish Rights,2026-02-12T14:53:19Z
https://kurdishshop.com,kurdishshop.com,Kurdische Kleidung – KurdishShop.com,KMR,200,variation,ecommerce,,2026-02-12 15:16:24
https://kurdishstudies.net/,kurdishstudies.net,,UNK,,cultural,cultural,Kurdish Studies journal,2026-02-12T14:53:19Z
https://kurdishtv.com,kurdishtv.com,,UNK,200,variation,tv_radio,,2026-02-12 15:06:08
https://kurdishvoice.com,kurdishvoice.com,KurdishVoice.com is for sale | HugeDomains,EN,200,variation,general,,2026-02-12 15:06:08
https://kurdishvoice.net,kurdishvoice.net,,UNK,200,variation,general,,2026-02-12 15:06:09
https://kurdisite.com,kurdisite.com,Kurdisite – Kurdish Christian Resources,EN,200,variation,general,,2026-02-12 15:06:09
https://kurdistan-report.de/,kurdistan-report.de,Startseite - Kurdistan Report,KMR,200,diaspora,diaspora,Kurdistan Report Germany,2026-02-12T14:53:23Z
https://kurdistan-store.com/,kurdistan-store.com,"Kurdistan Store - Kurdish Gifts and Goods for Kurds Internationally
 – Kurdistan Shop","EN, KMR",200,ecommerce,ecommerce,Kurdistan Store,2026-02-12T14:53:22Z
https://kurdistan.co.uk/,kurdistan.co.uk,,UNK,503,diaspora,diaspora,Kurdistan UK,2026-02-12T14:53:23Z
https://kurdistan.com,kurdistan.com,,UNK,200,discovered,discovered,,2026-02-12 14:58:42
https://kurdistan.me,kurdistan.me,Asan Saz Inspection  Corporation,EN,200,discovered,discovered,,2026-02-12 14:58:42
https://kurdistan.media,kurdistan.media,,UNK,200,discovered,discovered,,2026-02-12 14:58:42
https://kurdistan.news,kurdistan.news,KURDISTAN NEWS – INSIGHTS & ANALYSIS,EN,200,discovered,discovered,,2026-02-12 14:58:42
https://kurdistan.nl/,kurdistan.nl,,KMR,503,diaspora,diaspora,Kurdistan Netherlands,2026-02-12T14:53:23Z
https://kurdistan.online,kurdistan.online,KURDISTAN.ONLINE is under construction,EN,200,variation,general,,2026-02-12 15:16:25
https://kurdistan.org,kurdistan.org,AKIN,EN,200,discovered,discovered,,2026-02-12 14:58:42
https://kurdistan.se/,kurdistan.se,,UNK,,diaspora,diaspora,Kurdistan Sweden,2026-02-12T14:53:24Z
https://kurdistan.site,kurdistan.site,,EN,200,variation,general,SSL warning,2026-02-12 15:16:25
https://kurdistan.tv,kurdistan.tv,KURDISTAN TV – KURDISTAN NATIONAL TELEVISION,EN,200,discovered,discovered,,2026-02-12 14:58:42
https://kurdistan.xyz,kurdistan.xyz,,UNK,200,variation,general,,2026-02-12 15:06:09
https://kurdistan24.net/,kurdistan24.net,Kurdistan24 - کوردستان 24,CKB,200,known_media,news_media,Kurdistan 24 news network,2026-02-12T14:52:50Z
https://kurdistanabinxete.com,kurdistanabinxete.com,,UNK,403,discovered,discovered,,2026-02-12 14:58:42
https://kurdistanamericalatina.org/,kurdistanamericalatina.org,,UNK,,diaspora,diaspora,Kurdistan Latin America,2026-02-12T14:53:26Z
https://kurdistanatlas.kurd.org,kurdistanatlas.kurd.org,Kurdistan Atlas,EN,200,crawl,general,,2026-02-12 15:06:10
https://kurdistanblogcount.wordpress.com/,kurdistanblogcount.wordpress.com,Kurdistan Blog Count | A Blog Counting the Blogs of Kurdistan,"EN, KMR",200,blogs,blogs,Kurdistan Blog Count,2026-02-12T14:53:32Z
https://kurdistancenter.com/,kurdistancenter.com,,UNK,,diaspora,diaspora,Kurdistan Center,2026-02-12T14:53:26Z
https://kurdistanchronicle.com/,kurdistanchronicle.com,,"KMR, EN",200,known_media,news_media,Kurdistan Chronicle,2026-02-12T14:52:51Z
https://kurdistanclinic.com/,kurdistanclinic.com,Kurdistan Medical Clinic,"EN, KMR",200,health,health,Kurdistan Clinic,2026-02-12T14:53:28Z
https://kurdistancommentary.com/,kurdistancommentary.com,,UNK,,cultural,cultural,Kurdistan Commentary,2026-02-12T14:53:19Z
https://kurdistandaily.com,kurdistandaily.com,,UNK,200,variation,general,,2026-02-12 15:06:10
https://kurdistandaily.net,kurdistandaily.net,,UNK,200,variation,general,,2026-02-12 15:06:11
https://kurdistanfirst.com/,kurdistanfirst.com,,UNK,,diaspora,diaspora,Kurdistan First,2026-02-12T14:53:26Z
https://kurdistanfootball.com,kurdistanfootball.com,,UNK,200,variation,sports,,2026-02-12 15:06:11
https://kurdistanforum.de/,kurdistanforum.de,,UNK,,diaspora,diaspora,Kurdistan Forum Germany,2026-02-12T14:53:24Z
https://kurdistangeneration.com/,kurdistangeneration.com,,UNK,,diaspora,diaspora,Kurdistan Generation,2026-02-12T14:53:27Z
https://kurdistanhealth.com,kurdistanhealth.com,KurdistanHealth.com is for sale | HugeDomains,EN,200,variation,health,,2026-02-12 15:06:11
https://kurdistanhealth.org,kurdistanhealth.org,kurdistanhealth.org,EN,200,variation,health,SSL warning,2026-02-12 15:16:25
https://kurdistanhub.com,kurdistanhub.com,,UNK,200,variation,general,,2026-02-12 15:16:25
https://kurdistanhumanrights.org/,kurdistanhumanrights.org,KHRN | Kurdistan Human Rights Network,EN,200,cultural,cultural,Kurdistan Human Rights,2026-02-12T14:53:19Z
https://kurdistanica.com/,kurdistanica.com,,UNK,,cultural,cultural,Kurdistanica encyclopedia,2026-02-12T14:53:16Z
https://kurdistaninfo.com,kurdistaninfo.com,KurdistanInfo.com is for sale | HugeDomains,EN,200,variation,general,,2026-02-12 15:06:12
https://kurdistanmarket.com,kurdistanmarket.com,KurdistanMarket.com is for sale | HugeDomains,EN,200,variation,ecommerce,,2026-02-12 15:16:25
https://kurdistanmedia.com,kurdistanmedia.com,ماڵپەڕی ناوەندیی حیزبی دێموکراتی کوردستانی ئێران,KMR/CKB,200,discovered,discovered,,2026-02-12 14:58:42
https://kurdistanmemory.com/,kurdistanmemory.com,,"KMR, EN",200,cultural,cultural,Kurdistan Memory Programme,2026-02-12T14:53:18Z
https://kurdistannet.com,kurdistannet.com,,UNK,200,variation,general,,2026-02-12 15:06:12
https://kurdistannet.net,kurdistannet.net,کوردستان نێت,CKB,200,variation,general,,2026-02-12 15:16:25
https://kurdistannet.nl,kurdistannet.nl,کوردستان نێت,CKB,200,crawl,general,,2026-02-12 15:06:12
https://kurdistannet.org,kurdistannet.org,کوردستان نێت,CKB,200,discovered,discovered,,2026-02-12 14:58:43
https://kurdistannews.com,kurdistannews.com,,UNK,200,variation,news_media,SSL warning,2026-02-12 15:06:12
https://kurdistannews.net/,kurdistannews.net,,UNK,503,known_media,news_media,Kurdistan News,2026-02-12T14:52:51Z
https://kurdistannow.com,kurdistannow.com,KurdistanNow.com is for sale | HugeDomains,EN,200,variation,general,SSL warning,2026-02-12 15:06:12
https://kurdistanobserver.com,kurdistanobserver.com,Kurdistan - Kurdistan Observer,EN,200,discovered,discovered,,2026-02-12 14:58:43
